PACIENTU_SKAICIUS_VISO;APMOKAMU_PASLAUGU_SKAICIUS;SUMA_BALAIS_VISO;SUMA_VISO_eurai
16318;33385;732471,8;732471,8
FULL_PATH;LYGIS;REIKIA_RODYTI;STRAIPSNIS;KODAS;ID;REIKIA_DETALIZUOTI;PACIENTU_SKAICIUS1;APMOKAMU_PASLAUGU_SKAICIUS1;SUMA_BALAIS_VISO1;SUMA_VISO1_eurai;LAIKOTARPIS1;PAS_TIPAS1;PAS_LYGIS;SKBSTR_ID;REIKIA_DETALIZUOTI1;PAS_KODAS1;PAS_PAVAD1;BALO_VERTE1;BAZINE_KAINA_BALAIS1;PACIENTU_SKAICIUS2;APMOKAMU_PASLAUGU_SKAICIUS2;SUMA_BALAIS_VISO2;SUMA_VISO2_eurai
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-05;15;2;537;T;1668;Radiologo (kai atliekamas rentgenologinis tyrimas) (profilaktinis sveikatos tikrinimas);1;8,3;102;104;863,2;863,2
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-05;85;2;537;T;3299;Endokrinologo (ilgalaikis stebëjimas);1;18,71;7;7;130,97;130,97
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-05;85;2;537;T;3307;Neurologo (ilgalaikis stebëjimas);1;15,26;4;4;61,04;61,04
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-05;85;2;537;T;3310;Onkologo chemoterapeuto (teikiama suaugusiesiems) (ilgalaikis stebëjimas);1;15,26;5;5;76,3;76,3
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-05;85;2;537;T;3317;Pulmonologo (ilgalaikis stebëjimas);1;15,26;5;5;76,3;76,3
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1555;Endokrinologo;1;18,71;52;53;991,63;991,63
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1576;Akuðerio ginekologo;1;15,26;1;1;15,26;15,26
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1579;Chirurgo;1;15,26;7;7;106,82;106,82
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1583;Echoskopuotojo;1;18,92;190;329;6224,68;6224,68
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1584;Endoskopuotojo;1;18,92;13;13;245,96;245,96
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1595;Neurologo;1;15,26;153;157;2395,82;2395,82
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1598;Onkologo chemioterapeuto;1;15,26;4;4;61,04;61,04
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1602;Ortopedo traumatologo;1;15,26;192;194;2960,44;2960,44
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1603;Otorinolaringologo;1;15,26;63;63;961,38;961,38
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1608;Pulmonologo;1;15,26;12;12;183,12;183,12
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1610;Radiologo (kai atliekamas rentgenologinis tyrimas);1;15,26;732;886;13520,36;13520,36
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1612;Urologo;1;15,26;1;1;15,26;15,26
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1617;Vaikø ligø gydytojo;1;15,26;27;28;427,28;427,28
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;1;2;537;T;1623;Vidaus ligø gydytojo;1;15,26;42;42;640,92;640,92
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;15;2;537;T;1663;Otorinolaringologo (profilaktinis sveikatos tikrinimas);1;8,3;2;2;16,6;16,6
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;15;2;537;T;1668;Radiologo (kai atliekamas rentgenologinis tyrimas) (profilaktinis sveikatos tikrinimas);1;8,3;89;89;738,7;738,7
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;85;2;537;T;3299;Endokrinologo (ilgalaikis stebëjimas);1;18,71;10;10;187,1;187,1
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;85;2;537;T;3307;Neurologo (ilgalaikis stebëjimas);1;15,26;5;5;76,3;76,3
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-06;85;2;537;T;3317;Pulmonologo (ilgalaikis stebëjimas);1;15,26;2;2;30,52;30,52
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1555;Endokrinologo;1;18,71;45;45;841,95;841,95
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1576;Akuðerio ginekologo;1;15,26;4;4;61,04;61,04
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1579;Chirurgo;1;15,26;4;4;61,04;61,04
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1583;Echoskopuotojo;1;18,92;320;562;10633,04;10633,04
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1584;Endoskopuotojo;1;18,92;19;19;359,48;359,48
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1595;Neurologo;1;15,26;143;144;2197,44;2197,44
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1598;Onkologo chemioterapeuto;1;15,26;22;22;335,72;335,72
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1602;Ortopedo traumatologo;1;15,26;215;218;3326,68;3326,68
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1603;Otorinolaringologo;1;15,26;70;70;1068,2;1068,2
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1610;Radiologo (kai atliekamas rentgenologinis tyrimas);1;15,26;804;1000;15260;15260
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1612;Urologo;1;15,26;3;3;45,78;45,78
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1617;Vaikø ligø gydytojo;1;15,26;14;14;213,64;213,64
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;1;2;537;T;1623;Vidaus ligø gydytojo;1;15,26;36;36;549,36;549,36
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;15;2;537;T;1663;Otorinolaringologo (profilaktinis sveikatos tikrinimas);1;8,3;3;3;24,9;24,9
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;15;2;537;T;1668;Radiologo (kai atliekamas rentgenologinis tyrimas) (profilaktinis sveikatos tikrinimas);1;8,3;97;97;805,1;805,1
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;85;2;537;T;3299;Endokrinologo (ilgalaikis stebëjimas);1;18,71;6;6;112,26;112,26
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;85;2;537;T;3307;Neurologo (ilgalaikis stebëjimas);1;15,26;11;11;167,86;167,86
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-07;85;2;537;T;3310;Onkologo chemoterapeuto (teikiama suaugusiesiems) (ilgalaikis stebëjimas);1;15,26;4;4;61,04;61,04
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1555;Endokrinologo;1;18,71;62;67;1253,57;1253,57
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1559;Kardiologo;1;18,71;1;1;18,71;18,71
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1576;Akuðerio ginekologo;1;15,26;3;3;45,78;45,78
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1579;Chirurgo;1;15,26;5;5;76,3;76,3
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1583;Echoskopuotojo;1;18,92;168;292;5524,64;5524,64
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1584;Endoskopuotojo;1;18,92;16;16;302,72;302,72
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1595;Neurologo;1;15,26;1;1;15,26;15,26
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1598;Onkologo chemioterapeuto;1;15,26;13;13;198,38;198,38
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1602;Ortopedo traumatologo;1;15,26;217;222;3387,72;3387,72
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1603;Otorinolaringologo;1;15,26;15;15;228,9;228,9
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1610;Radiologo (kai atliekamas rentgenologinis tyrimas);1;15,26;741;878;13398,28;13398,28
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1612;Urologo;1;15,26;2;2;30,52;30,52
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1617;Vaikø ligø gydytojo;1;15,26;2;2;30,52;30,52
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;1;2;537;T;1623;Vidaus ligø gydytojo;1;15,26;29;29;442,54;442,54
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;15;2;537;T;1668;Radiologo (kai atliekamas rentgenologinis tyrimas) (profilaktinis sveikatos tikrinimas);1;8,3;114;114;946,2;946,2
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;85;2;537;T;3299;Endokrinologo (ilgalaikis stebëjimas);1;18,71;3;3;56,13;56,13
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-08;85;2;537;T;3310;Onkologo chemoterapeuto (teikiama suaugusiesiems) (ilgalaikis stebëjimas);1;15,26;3;3;45,78;45,78
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1555;Endokrinologo;1;20,58;42;43;884,94;884,94
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1555;Endokrinologo;1;18,71;7;7;130,97;130,97
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1559;Kardiologo;1;20,58;3;3;61,74;61,74
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1576;Akuðerio ginekologo;1;16,79;3;3;50,37;50,37
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1579;Chirurgo;1;16,79;8;8;134,32;134,32
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1583;Echoskopuotojo;1;20,81;308;557;11591,17;11591,17
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1583;Echoskopuotojo;1;18,92;6;9;170,28;170,28
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1584;Endoskopuotojo;1;20,81;37;37;769,97;769,97
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1595;Neurologo;1;16,79;127;128;2149,12;2149,12
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1598;Onkologo chemioterapeuto;1;15,26;12;12;183,12;183,12
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1598;Onkologo chemioterapeuto;1;16,79;20;20;335,8;335,8
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1602;Ortopedo traumatologo;1;16,79;204;211;3542,69;3542,69
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1602;Ortopedo traumatologo;1;15,26;10;10;152,6;152,6
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1603;Otorinolaringologo;1;16,79;60;60;1007,4;1007,4
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1610;Radiologo (kai atliekamas rentgenologinis tyrimas);1;15,26;31;34;518,84;518,84
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1610;Radiologo (kai atliekamas rentgenologinis tyrimas);1;16,79;786;939;15765,81;15765,81
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1612;Urologo;1;16,79;4;4;67,16;67,16
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1617;Vaikø ligø gydytojo;1;16,79;18;18;302,22;302,22
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;1;2;537;T;1623;Vidaus ligø gydytojo;1;16,79;27;27;453,33;453,33
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;15;2;537;T;1667;Radiologo (profilaktinis sveikatos tikrinimas);1;9,13;1;1;9,13;9,13
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;15;2;537;T;1668;Radiologo (kai atliekamas rentgenologinis tyrimas) (profilaktinis sveikatos tikrinimas);1;9,13;88;88;803,44;803,44
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;85;2;537;T;3299;Endokrinologo (ilgalaikis stebëjimas);1;20,58;4;4;82,32;82,32
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;85;2;537;T;3307;Neurologo (ilgalaikis stebëjimas);1;16,79;21;22;369,38;369,38
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;85;2;537;T;3310;Onkologo chemoterapeuto (teikiama suaugusiesiems) (ilgalaikis stebëjimas);1;16,79;1;1;16,79;16,79
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-09;85;2;537;T;3310;Onkologo chemoterapeuto (teikiama suaugusiesiems) (ilgalaikis stebëjimas);1;15,26;1;1;15,26;15,26
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1555;Endokrinologo;1;20,58;61;62;1275,96;1275,96
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1559;Kardiologo;1;20,58;4;4;82,32;82,32
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1579;Chirurgo;1;16,79;5;5;83,95;83,95
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1583;Echoskopuotojo;1;20,81;288;494;10280,14;10280,14
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1584;Endoskopuotojo;1;20,81;39;39;811,59;811,59
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1595;Neurologo;1;16,79;141;144;2417,76;2417,76
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1598;Onkologo chemioterapeuto;1;16,79;18;18;302,22;302,22
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1602;Ortopedo traumatologo;1;16,79;248;257;4315,03;4315,03
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1603;Otorinolaringologo;1;16,79;60;60;1007,4;1007,4
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1608;Pulmonologo;1;16,79;3;3;50,37;50,37
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1610;Radiologo (kai atliekamas rentgenologinis tyrimas);1;16,79;929;1122;18838,38;18838,38
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1617;Vaikø ligø gydytojo;1;16,79;26;26;436,54;436,54
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;1;2;537;T;1623;Vidaus ligø gydytojo;1;16,79;28;28;470,12;470,12
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;15;2;537;T;1663;Otorinolaringologo (profilaktinis sveikatos tikrinimas);1;9,13;2;2;18,26;18,26
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;15;2;537;T;1668;Radiologo (kai atliekamas rentgenologinis tyrimas) (profilaktinis sveikatos tikrinimas);1;9,13;15;15;136,95;136,95
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;85;2;537;T;3299;Endokrinologo (ilgalaikis stebëjimas);1;20,58;3;3;61,74;61,74
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-10;85;2;537;T;3307;Neurologo (ilgalaikis stebëjimas);1;16,79;16;16;268,64;268,64
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1555;Endokrinologo;1;20,58;70;73;1502,34;1502,34
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1559;Kardiologo;1;20,58;2;2;41,16;41,16
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1576;Akuðerio ginekologo;1;16,79;2;2;33,58;33,58
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1579;Chirurgo;1;16,79;3;3;50,37;50,37
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1583;Echoskopuotojo;1;20,81;321;560;11653,6;11653,6
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1584;Endoskopuotojo;1;20,81;25;25;520,25;520,25
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1595;Neurologo;1;16,79;13;13;218,27;218,27
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1598;Onkologo chemioterapeuto;1;16,79;27;29;486,91;486,91
 > 01 > 0104 > 010401 > 01040101;4;T;                01040101 - gydytojø specialistø konsultacijoms;01040101;537;T;10980;25197;416123,75;416123,75;2019-11;1;2;537;T;1602;Ortopedo traumatologo;1;16,79;147;155;2602,45;2602,45
